[2025-07-06 22:52:34] Comment: sota, cross environment, train_environment_ids = [1, 3], val_environment_ids = [2]
[2025-07-06 22:52:34] Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 800 alpha = 10, beta = 0.001, gamma = 1 
[2025-07-06 22:52:54] Train y1 count: Counter({20: 6832, 1: 5644, 7: 4321, 30: 3870, 0: 3465, 6: 3345, 13: 3177, 5: 3158, 9: 2770, 3: 2684, 22: 2522, 14: 2406, 4: 2378, 25: 2289, 23: 2152, 26: 2062, 18: 2030, 10: 1964, 24: 1911, 15: 1784, 21: 1755, 27: 1621, 29: 1212, 31: 1138, 32: 475, 33: 162})
[2025-07-06 22:52:54] Train y2 count: Counter({20: 6707, 1: 5479, 7: 4356, 30: 3860, 0: 3515, 6: 3510, 13: 3292, 5: 3258, 3: 2724, 9: 2560, 22: 2557, 4: 2478, 25: 2454, 14: 2366, 23: 2187, 26: 2042, 10: 1984, 24: 1971, 18: 1780, 21: 1765, 15: 1664, 27: 1626, 31: 1188, 29: 1122, 32: 490, 33: 192})
[2025-07-06 22:52:54] Val y1 count: Counter({8: 5048, 1: 3413, 11: 3264, 17: 3076, 19: 2452, 2: 2444, 7: 2334, 16: 2308, 25: 2306, 30: 2262, 22: 2121, 27: 2030, 5: 2026, 0: 1926, 12: 1846, 6: 1838, 28: 1638})
[2025-07-06 22:52:54] Val y2 count: Counter({8: 5028, 1: 3373, 11: 3204, 17: 3016, 2: 2504, 19: 2392, 25: 2326, 30: 2302, 16: 2288, 7: 2234, 22: 2161, 5: 2106, 27: 2030, 0: 1966, 6: 1898, 12: 1826, 28: 1678})
[2025-07-06 22:52:54] y1 class weights: tensor([ 0.5264,  0.3232,  0.0000,  0.6796,  0.7671,  0.5776,  0.5453,  0.4221,
         0.0000,  0.6585,  0.9288,  0.0000,  0.0000,  0.5742,  0.7581,  1.0225,
         0.0000,  0.0000,  0.8986,  0.0000,  0.2670,  1.0394,  0.7233,  0.8476,
         0.9545,  0.7969,  0.8846,  1.1253,  0.0000,  1.5050,  0.4713,  1.6029,
         3.8402, 11.2599])
[2025-07-06 22:52:54] y2 class weights: tensor([ 0.5475,  0.3512,  0.0000,  0.7065,  0.7766,  0.5907,  0.5483,  0.4418,
         0.0000,  0.7517,  0.9700,  0.0000,  0.0000,  0.5846,  0.8134,  1.1565,
         0.0000,  0.0000,  1.0811,  0.0000,  0.2869,  1.0903,  0.7526,  0.8799,
         0.9764,  0.7842,  0.9424,  1.1835,  0.0000,  1.7152,  0.4986,  1.6199,
         3.9274, 10.0230])
[2025-07-06 22:52:54] y1 + y2 class weights: tensor([ 0.5381,  0.3377,  0.0000,  0.6945,  0.7734,  0.5854,  0.5479,  0.4328,
         0.0000,  0.7046,  0.9513,  0.0000,  0.0000,  0.5806,  0.7870,  1.0893,
         0.0000,  0.0000,  0.9858,  0.0000,  0.2774,  1.0670,  0.7395,  0.8656,
         0.9675,  0.7919,  0.9151,  1.1567,  0.0000,  1.6091,  0.4859,  1.6147,
         3.8920, 10.6095])
[2025-07-06 22:54:58] Epoch: 0, train loss: 27.0499, train loss1: 2.2867, train loss2: 926.7070, train loss3: 3.2566, train acc1: 0.3342, train acc2: 0.0782
20  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
21  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
22  0.08  0.13  0.0  0.00  0.09  0.16  0.03  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.49  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
23  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
24  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
25  0.01  0.00  0.0  0.00  0.01  0.00  0.00  0.04  0.0  0.00  0.00  0.0  0.0  0.05  0.01  0.02  0.0  0.0  0.00  0.0  0.03  0.00  0.00  0.00  0.44  0.10  0.08  0.12  0.0  0.00  0.06  0.0  0.01  0.00
26  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
27  0.01  0.00  0.0  0.00  0.01  0.00  0.00  0.02  0.0  0.00  0.00  0.0  0.0  0.03  0.01  0.02  0.0  0.0  0.01  0.0  0.04  0.00  0.00  0.00  0.14  0.16  0.18  0.24  0.0  0.00  0.10  0.0  0.01  0.00
28  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.01  0.0  0.00  0.00  0.0  0.0  0.02  0.02  0.02  0.0  0.0  0.01  0.0  0.03  0.00  0.00  0.00  0.31  0.09  0.17  0.18  0.0  0.02  0.07  0.0  0.03  0.00
29  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
30  0.02  0.01  0.0  0.00  0.00  0.01  0.02  0.02  0.0  0.00  0.00  0.0  0.0  0.06  0.03  0.03  0.0  0.0  0.00  0.0  0.02  0.00  0.00  0.00  0.01  0.01  0.05  0.04  0.0  0.00  0.62  0.0  0.02  0.00
31  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
32  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
33  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.00  0.00
[2025-07-07 11:19:58] Epoch: 676 val confusion matrix2:
      0     1    2     3     4     5     6     7    8     9     10   11   12    13    14    15   16   17    18   19    20    21    22    23    24    25    26    27   28    29    30    31    32   33
0   0.46  0.02  0.0  0.01  0.01  0.00  0.01  0.03  0.0  0.02  0.01  0.0  0.0  0.00  0.01  0.02  0.0  0.0  0.00  0.0  0.00  0.01  0.01  0.02  0.04  0.01  0.03  0.05  0.0  0.09  0.14  0.01  0.01  0.0
1   0.05  0.52  0.0  0.00  0.01  0.08  0.28  0.01  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.03  0.01  0.00  0.0
2   0.04  0.44  0.0  0.00  0.04  0.16  0.16  0.00  0.0  0.00  0.00  0.0  0.0  0.01  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.08  0.03  0.00  0.0
3   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
4   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
5   0.03  0.19  0.0  0.00  0.01  0.50  0.20  0.00  0.0  0.01  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.04  0.01  0.00  0.0
6   0.03  0.14  0.0  0.00  0.00  0.13  0.61  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.06  0.01  0.00  0.0
7   0.03  0.07  0.0  0.01  0.00  0.00  0.00  0.52  0.0  0.01  0.00  0.0  0.0  0.02  0.01  0.02  0.0  0.0  0.00  0.0  0.05  0.00  0.00  0.00  0.03  0.02  0.09  0.07  0.0  0.00  0.02  0.01  0.01  0.0
8   0.10  0.33  0.0  0.00  0.01  0.08  0.30  0.07  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.06  0.02  0.00  0.0
9   0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
10  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
11  0.08  0.43  0.0  0.01  0.01  0.07  0.33  0.01  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.04  0.01  0.00  0.0
12  0.07  0.27  0.0  0.00  0.04  0.28  0.10  0.00  0.0  0.00  0.00  0.0  0.0  0.01  0.00  0.00  0.0  0.0  0.01  0.0  0.00  0.00  0.06  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.10  0.06  0.00  0.0
13  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
14  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
15  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
16  0.06  0.08  0.0  0.03  0.02  0.00  0.01  0.11  0.0  0.05  0.01  0.0  0.0  0.02  0.01  0.05  0.0  0.0  0.05  0.0  0.02  0.01  0.03  0.05  0.02  0.01  0.07  0.06  0.0  0.16  0.07  0.01  0.01  0.0
17  0.08  0.45  0.0  0.00  0.00  0.07  0.33  0.02  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.03  0.01  0.00  0.0
18  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
19  0.10  0.03  0.0  0.09  0.24  0.04  0.01  0.07  0.0  0.08  0.02  0.0  0.0  0.06  0.01  0.02  0.0  0.0  0.06  0.0  0.03  0.00  0.00  0.04  0.02  0.00  0.05  0.03  0.0  0.00  0.01  0.00  0.01  0.0
20  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
21  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
22  0.08  0.18  0.0  0.00  0.05  0.16  0.12  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.01  0.00  0.23  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.12  0.04  0.00  0.0
23  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
24  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
25  0.07  0.01  0.0  0.02  0.04  0.01  0.00  0.15  0.0  0.01  0.01  0.0  0.0  0.05  0.01  0.03  0.0  0.0  0.01  0.0  0.04  0.00  0.00  0.02  0.22  0.10  0.06  0.10  0.0  0.02  0.02  0.00  0.01  0.0
26  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
27  0.02  0.00  0.0  0.02  0.03  0.00  0.00  0.13  0.0  0.02  0.00  0.0  0.0  0.05  0.01  0.03  0.0  0.0  0.01  0.0  0.10  0.00  0.00  0.01  0.04  0.10  0.18  0.17  0.0  0.00  0.06  0.00  0.01  0.0
28  0.04  0.01  0.0  0.00  0.00  0.00  0.01  0.17  0.0  0.03  0.00  0.0  0.0  0.02  0.01  0.03  0.0  0.0  0.00  0.0  0.04  0.00  0.00  0.02  0.14  0.06  0.10  0.16  0.0  0.08  0.05  0.00  0.01  0.0
29  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
30  0.07  0.16  0.0  0.01  0.01  0.02  0.12  0.02  0.0  0.00  0.00  0.0  0.0  0.01  0.01  0.01  0.0  0.0  0.00  0.0  0.01  0.00  0.01  0.00  0.00  0.00  0.04  0.04  0.0  0.00  0.44  0.01  0.00  0.0
31  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
32  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
33  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.0  0.0  0.00  0.00  0.00  0.0  0.0  0.00  0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.00  0.00  0.00  0.00  0.0
[2025-07-07 11:20:28] Epoch: 677, train loss: 1.1995, train loss1: 0.0089, train loss2: 921.6903, train loss3: 0.1886, train acc1: 0.9972, train acc2: 0.9305
[2025-07-07 11:20:38] Epoch: 677, val loss: 603.5405, val loss1: 48.4443, val loss2: 529.2438, val loss3: 25.8524, val acc1: 0.2712, val acc2: 0.1892
[2025-07-07 11:21:08] Epoch: 678, train loss: 1.3963, train loss1: 0.0166, train loss2: 921.7296, train loss3: 0.3083, train acc1: 0.9952, train acc2: 0.8941
[2025-07-07 11:21:19] Epoch: 678, val loss: 601.2248, val loss1: 48.9428, val loss2: 529.5875, val loss3: 22.6945, val acc1: 0.2709, val acc2: 0.1949
[2025-07-07 11:21:49] Epoch: 679, train loss: 1.5133, train loss1: 0.0196, train loss2: 922.0596, train loss3: 0.3956, train acc1: 0.9938, train acc2: 0.8594
[2025-07-07 11:21:59] Epoch: 679, val loss: 599.1790, val loss1: 46.7212, val loss2: 529.5625, val loss3: 22.8953, val acc1: 0.2724, val acc2: 0.1961
[2025-07-07 11:22:29] Epoch: 680, train loss: 1.4085, train loss1: 0.0150, train loss2: 921.9128, train loss3: 0.3364, train acc1: 0.9951, train acc2: 0.8792
[2025-07-07 11:22:40] Epoch: 680, val loss: 597.3467, val loss1: 47.2214, val loss2: 529.6096, val loss3: 20.5157, val acc1: 0.2684, val acc2: 0.1936
[2025-07-07 11:23:10] Epoch: 681, train loss: 1.3630, train loss1: 0.0126, train loss2: 921.9954, train loss3: 0.3150, train acc1: 0.9960, train acc2: 0.8866
[2025-07-07 11:23:20] Epoch: 681, val loss: 600.4021, val loss1: 47.6922, val loss2: 529.5234, val loss3: 23.1866, val acc1: 0.2734, val acc2: 0.1966
[2025-07-07 11:23:50] Epoch: 682, train loss: 1.2980, train loss1: 0.0105, train loss2: 921.8054, train loss3: 0.2715, train acc1: 0.9965, train acc2: 0.8989
[2025-07-07 11:24:00] Epoch: 682, val loss: 601.3546, val loss1: 47.9101, val loss2: 529.4503, val loss3: 23.9943, val acc1: 0.2734, val acc2: 0.1936
[2025-07-07 11:24:30] Epoch: 683, train loss: 1.2825, train loss1: 0.0110, train loss2: 921.7962, train loss3: 0.2506, train acc1: 0.9965, train acc2: 0.9072
[2025-07-07 11:24:41] Epoch: 683, val loss: 599.8014, val loss1: 47.1246, val loss2: 529.3834, val loss3: 23.2934, val acc1: 0.2679, val acc2: 0.1963
[2025-07-07 11:25:10] Epoch: 684, train loss: 1.2728, train loss1: 0.0097, train loss2: 921.7946, train loss3: 0.2543, train acc1: 0.9967, train acc2: 0.9067
[2025-07-07 11:25:21] Epoch: 684, val loss: 601.3506, val loss1: 48.2915, val loss2: 529.2718, val loss3: 23.7873, val acc1: 0.2696, val acc2: 0.1940
[2025-07-07 11:25:50] Epoch: 685, train loss: 1.2596, train loss1: 0.0098, train loss2: 921.7767, train loss3: 0.2395, train acc1: 0.9968, train acc2: 0.9117
[2025-07-07 11:26:01] Epoch: 685, val loss: 601.2570, val loss1: 47.9246, val loss2: 529.2371, val loss3: 24.0954, val acc1: 0.2710, val acc2: 0.1943
[2025-07-07 11:26:30] Epoch: 686, train loss: 1.2593, train loss1: 0.0109, train loss2: 921.7706, train loss3: 0.2287, train acc1: 0.9965, train acc2: 0.9150
[2025-07-07 11:26:40] Epoch: 686, val loss: 600.7308, val loss1: 47.5528, val loss2: 529.2249, val loss3: 23.9531, val acc1: 0.2691, val acc2: 0.1955
[2025-07-07 11:27:10] Epoch: 687, train loss: 1.2273, train loss1: 0.0089, train loss2: 921.7722, train loss3: 0.2166, train acc1: 0.9971, train acc2: 0.9193
[2025-07-07 11:27:21] Epoch: 687, val loss: 604.2629, val loss1: 49.3754, val loss2: 529.2809, val loss3: 25.6066, val acc1: 0.2720, val acc2: 0.1944
[2025-07-07 11:27:51] Epoch: 688, train loss: 1.1996, train loss1: 0.0071, train loss2: 921.7296, train loss3: 0.2071, train acc1: 0.9976, train acc2: 0.9232
[2025-07-07 11:28:01] Epoch: 688, val loss: 602.0829, val loss1: 48.0555, val loss2: 529.1398, val loss3: 24.8876, val acc1: 0.2698, val acc2: 0.1896
[2025-07-07 11:28:31] Epoch: 689, train loss: 1.2856, train loss1: 0.0121, train loss2: 921.8531, train loss3: 0.2426, train acc1: 0.9965, train acc2: 0.9114
[2025-07-07 11:28:42] Epoch: 689, val loss: 602.7127, val loss1: 48.6232, val loss2: 529.2663, val loss3: 24.8232, val acc1: 0.2700, val acc2: 0.1954
[2025-07-07 11:29:12] Epoch: 690, train loss: 1.2307, train loss1: 0.0086, train loss2: 921.7626, train loss3: 0.2232, train acc1: 0.9971, train acc2: 0.9169
[2025-07-07 11:29:22] Epoch: 690, val loss: 603.4485, val loss1: 48.6118, val loss2: 529.2583, val loss3: 25.5783, val acc1: 0.2685, val acc2: 0.1958
[2025-07-07 11:29:52] Epoch: 691, train loss: 1.2449, train loss1: 0.0090, train loss2: 921.8350, train loss3: 0.2335, train acc1: 0.9971, train acc2: 0.9129
[2025-07-07 11:30:02] Epoch: 691, val loss: 603.2986, val loss1: 48.8729, val loss2: 529.3697, val loss3: 25.0560, val acc1: 0.2694, val acc2: 0.1926
[2025-07-07 11:30:32] Epoch: 692, train loss: 1.2207, train loss1: 0.0085, train loss2: 921.7175, train loss3: 0.2139, train acc1: 0.9971, train acc2: 0.9193
[2025-07-07 11:30:42] Epoch: 692, val loss: 603.6792, val loss1: 49.0765, val loss2: 529.2075, val loss3: 25.3951, val acc1: 0.2679, val acc2: 0.1922
[2025-07-07 11:31:12] Epoch: 693, train loss: 1.2145, train loss1: 0.0085, train loss2: 921.6898, train loss3: 0.2082, train acc1: 0.9974, train acc2: 0.9233
[2025-07-07 11:31:22] Epoch: 693, val loss: 604.6254, val loss1: 48.9128, val loss2: 529.2627, val loss3: 26.4499, val acc1: 0.2677, val acc2: 0.1926
[2025-07-07 11:31:52] Epoch: 694, train loss: 1.2269, train loss1: 0.0095, train loss2: 921.6363, train loss3: 0.2105, train acc1: 0.9970, train acc2: 0.9221
[2025-07-07 11:32:03] Epoch: 694, val loss: 603.9983, val loss1: 49.2549, val loss2: 529.1775, val loss3: 25.5659, val acc1: 0.2711, val acc2: 0.1944
[2025-07-07 11:32:34] Epoch: 695, train loss: 1.2334, train loss1: 0.0095, train loss2: 921.6999, train loss3: 0.2169, train acc1: 0.9972, train acc2: 0.9198
[2025-07-07 11:32:44] Epoch: 695, val loss: 602.2788, val loss1: 48.9207, val loss2: 529.1600, val loss3: 24.1981, val acc1: 0.2690, val acc2: 0.1907
[2025-07-07 11:33:14] Epoch: 696, train loss: 1.2195, train loss1: 0.0087, train loss2: 921.6883, train loss3: 0.2103, train acc1: 0.9972, train acc2: 0.9221
[2025-07-07 11:33:24] Epoch: 696, val loss: 604.0590, val loss1: 49.3721, val loss2: 529.2658, val loss3: 25.4211, val acc1: 0.2696, val acc2: 0.1930
[2025-07-07 11:33:55] Epoch: 697, train loss: 1.2204, train loss1: 0.0099, train loss2: 921.6725, train loss3: 0.2001, train acc1: 0.9969, train acc2: 0.9252
[2025-07-07 11:34:05] Epoch: 697, val loss: 601.7954, val loss1: 48.1052, val loss2: 529.1877, val loss3: 24.5025, val acc1: 0.2698, val acc2: 0.1920
[2025-07-07 11:34:34] Epoch: 698, train loss: 1.2244, train loss1: 0.0093, train loss2: 921.7649, train loss3: 0.2091, train acc1: 0.9970, train acc2: 0.9221
[2025-07-07 11:34:45] Epoch: 698, val loss: 602.5038, val loss1: 48.1028, val loss2: 529.2159, val loss3: 25.1851, val acc1: 0.2742, val acc2: 0.1965
[2025-07-07 11:35:15] Epoch: 699, train loss: 1.2891, train loss1: 0.0102, train loss2: 921.8412, train loss3: 0.2658, train acc1: 0.9968, train acc2: 0.9077
[2025-07-07 11:35:25] Epoch: 699, val loss: 597.5726, val loss1: 48.1563, val loss2: 529.4560, val loss3: 19.9603, val acc1: 0.2661, val acc2: 0.1883
[2025-07-07 11:35:55] Epoch: 700, train loss: 1.3319, train loss1: 0.0142, train loss2: 921.9509, train loss3: 0.2680, train acc1: 0.9958, train acc2: 0.9029
[2025-07-07 11:36:06] Epoch: 700, val loss: 599.9088, val loss1: 46.8006, val loss2: 529.3614, val loss3: 23.7468, val acc1: 0.2668, val acc2: 0.1946
[2025-07-07 11:36:36] Epoch: 701, train loss: 1.2478, train loss1: 0.0100, train loss2: 921.8030, train loss3: 0.2262, train acc1: 0.9969, train acc2: 0.9162
[2025-07-07 11:36:46] Epoch: 701, val loss: 602.0679, val loss1: 48.0315, val loss2: 529.3490, val loss3: 24.6873, val acc1: 0.2713, val acc2: 0.1959
[2025-07-07 11:37:16] Epoch: 702, train loss: 1.2341, train loss1: 0.0098, train loss2: 921.7230, train loss3: 0.2144, train acc1: 0.9969, train acc2: 0.9197
[2025-07-07 11:37:26] Epoch: 702, val loss: 602.6427, val loss1: 47.8816, val loss2: 529.2310, val loss3: 25.5301, val acc1: 0.2714, val acc2: 0.1925
[2025-07-07 11:37:56] Epoch: 703, train loss: 1.2105, train loss1: 0.0084, train loss2: 921.7028, train loss3: 0.2050, train acc1: 0.9971, train acc2: 0.9234
[2025-07-07 11:38:06] Epoch: 703, val loss: 601.9883, val loss1: 47.7752, val loss2: 529.1635, val loss3: 25.0496, val acc1: 0.2709, val acc2: 0.1911
[2025-07-07 11:38:36] Epoch: 704, train loss: 1.2163, train loss1: 0.0092, train loss2: 921.6757, train loss3: 0.2022, train acc1: 0.9971, train acc2: 0.9239
[2025-07-07 11:38:46] Epoch: 704, val loss: 603.5019, val loss1: 48.3095, val loss2: 529.2016, val loss3: 25.9908, val acc1: 0.2713, val acc2: 0.1925
[2025-07-07 11:39:16] Epoch: 705, train loss: 1.2118, train loss1: 0.0089, train loss2: 921.7513, train loss3: 0.2010, train acc1: 0.9972, train acc2: 0.9250
[2025-07-07 11:39:27] Epoch: 705, val loss: 602.6056, val loss1: 47.9375, val loss2: 529.2507, val loss3: 25.4173, val acc1: 0.2729, val acc2: 0.1904
[2025-07-07 11:39:56] Epoch: 706, train loss: 1.2239, train loss1: 0.0101, train loss2: 921.6998, train loss3: 0.2009, train acc1: 0.9970, train acc2: 0.9244
[2025-07-07 11:40:06] Epoch: 706, val loss: 603.7186, val loss1: 48.6146, val loss2: 529.2522, val loss3: 25.8518, val acc1: 0.2720, val acc2: 0.1965
[2025-07-07 11:40:36] Epoch: 707, train loss: 1.2175, train loss1: 0.0098, train loss2: 921.7091, train loss3: 0.1982, train acc1: 0.9970, train acc2: 0.9256
[2025-07-07 11:40:47] Epoch: 707, val loss: 602.0080, val loss1: 47.3420, val loss2: 529.2028, val loss3: 25.4632, val acc1: 0.2695, val acc2: 0.1884
[2025-07-07 11:41:17] Epoch: 708, train loss: 1.2190, train loss1: 0.0090, train loss2: 921.6977, train loss3: 0.2072, train acc1: 0.9973, train acc2: 0.9228
[2025-07-07 11:41:28] Epoch: 708, val loss: 602.8497, val loss1: 47.6906, val loss2: 529.3250, val loss3: 25.8340, val acc1: 0.2703, val acc2: 0.1894
